flight_id,airline,origin,destination,route,scheduled_time,actual_time,flight_date,month,weekday,scheduled_hour,passengers,status,gate,delay_minutes,delay_band,is_on_time,is_delayed,is_cancelled,source_row_number
KL04060304,KLM,FRA,HAM,FRA-HAM,2026-04-06 09:50:00,2026-04-06 10:07:00,2026-04-06,2026-04,Monday,9,70,DELAYED,B16,17,16-30,False,True,False,305
UA05150305,United Airlines,FRA,CDG,FRA-CDG,2026-05-15 07:50:00,2026-05-15 07:55:00,2026-05-15,2026-05,Friday,7,239,ON_TIME,A05,5,ON_TIME,True,False,False,306
IB02120306,Iberia,FRA,PMI,FRA-PMI,2026-02-12 16:40:00,2026-02-12 16:50:00,2026-02-12,2026-02,Thursday,16,114,ON_TIME,B03,10,ON_TIME,True,False,False,307
LH01040307,Lufthansa,FRA,BER,FRA-BER,2026-01-04 12:30:00,2026-01-04 12:34:00,2026-01-04,2026-01,Sunday,12,73,ON_TIME,E02,4,ON_TIME,True,False,False,308
UA03240308,United Airlines,FRA,LHR,FRA-LHR,2026-03-24 13:10:00,2026-03-24 13:33:00,2026-03-24,2026-03,Tuesday,13,94,DELAYED,Z15,23,16-30,False,True,False,309
EK05090309,Emirates,FRA,MUC,FRA-MUC,2026-05-09 06:40:00,2026-05-09 06:47:00,2026-05-09,2026-05,Saturday,6,293,ON_TIME,B09,7,ON_TIME,True,False,False,310
KL01230310,KLM,FRA,AMS,FRA-AMS,2026-01-23 23:15:00,,2026-01-23,2026-01,Friday,23,18,CANCELLED,B09,0,CANCELLED,False,False,True,311
AF03300312,Air France,FRA,ZRH,FRA-ZRH,2026-03-30 06:00:00,,2026-03-30,2026-03,Monday,6,23,CANCELLED,B09,0,CANCELLED,False,False,True,313
AF04160314,Air France,FRA,ZRH,FRA-ZRH,2026-04-16 17:15:00,2026-04-16 17:59:00,2026-04-16,2026-04,Thursday,17,103,DELAYED,E02,44,31-60,False,True,False,315
BA04110315,British Airways,FRA,JFK,FRA-JFK,2026-04-11 08:25:00,2026-04-11 08:10:00,2026-04-11,2026-04,Saturday,8,188,ON_TIME,B16,0,ON_TIME,True,False,False,316
UA03250316,United Airlines,FRA,DXB,FRA-DXB,2026-03-25 16:15:00,2026-03-25 18:04:00,2026-03-25,2026-03,Wednesday,16,124,DELAYED,Z15,109,61-120,False,True,False,317
EK01240319,Emirates,FRA,HAM,FRA-HAM,2026-01-24 13:00:00,2026-01-24 13:33:00,2026-01-24,2026-01,Saturday,13,144,DELAYED,A05,33,31-60,False,True,False,320
UA05230320,United Airlines,FRA,VIE,FRA-VIE,2026-05-23 22:45:00,2026-05-23 23:05:00,2026-05-23,2026-05,Saturday,22,126,DELAYED,A12,20,16-30,False,True,False,321
LH02260321,Lufthansa,FRA,BER,FRA-BER,2026-02-26 09:45:00,2026-02-26 09:35:00,2026-02-26,2026-02,Thursday,9,187,ON_TIME,A12,0,ON_TIME,True,False,False,322
LH02200322,Lufthansa,FRA,MUC,FRA-MUC,2026-02-20 19:40:00,2026-02-20 20:18:00,2026-02-20,2026-02,Friday,19,224,DELAYED,A12,38,31-60,False,True,False,323
LH01130323,Lufthansa,FRA,VIE,FRA-VIE,2026-01-13 11:25:00,2026-01-13 11:35:00,2026-01-13,2026-01,Tuesday,11,273,ON_TIME,A18,10,ON_TIME,True,False,False,324
EK02170324,Emirates,FRA,LHR,FRA-LHR,2026-02-17 13:50:00,2026-02-17 13:36:00,2026-02-17,2026-02,Tuesday,13,180,ON_TIME,B09,0,ON_TIME,True,False,False,325
IB05210325,Iberia,FRA,MAD,FRA-MAD,2026-05-21 20:30:00,2026-05-21 20:25:00,2026-05-21,2026-05,Thursday,20,324,ON_TIME,B03,0,ON_TIME,True,False,False,326
LH04020326,Lufthansa,FRA,MAD,FRA-MAD,2026-04-02 21:20:00,2026-04-02 21:51:00,2026-04-02,2026-04,Thursday,21,312,DELAYED,B16,31,31-60,False,True,False,327
UA02160327,United Airlines,FRA,CDG,FRA-CDG,2026-02-16 06:00:00,2026-02-16 06:57:00,2026-02-16,2026-02,Monday,6,296,DELAYED,E02,57,31-60,False,True,False,328
EK03010328,Emirates,FRA,PMI,FRA-PMI,2026-03-01 10:35:00,2026-03-01 10:57:00,2026-03-01,2026-03,Sunday,10,328,DELAYED,A05,22,16-30,False,True,False,329
AF04100329,Air France,FRA,PMI,FRA-PMI,2026-04-10 16:40:00,2026-04-10 16:25:00,2026-04-10,2026-04,Friday,16,69,ON_TIME,B16,0,ON_TIME,True,False,False,330
BA02180330,British Airways,FRA,PMI,FRA-PMI,2026-02-18 21:20:00,2026-02-18 21:10:00,2026-02-18,2026-02,Wednesday,21,101,ON_TIME,A05,0,ON_TIME,True,False,False,331
AF02260331,Air France,FRA,PMI,FRA-PMI,2026-02-26 06:20:00,2026-02-26 06:18:00,2026-02-26,2026-02,Thursday,6,229,ON_TIME,A18,0,ON_TIME,True,False,False,332
EK01060332,Emirates,FRA,BER,FRA-BER,2026-01-06 10:25:00,2026-01-06 11:08:00,2026-01-06,2026-01,Tuesday,10,111,DELAYED,E02,43,31-60,False,True,False,333
EK04060333,Emirates,FRA,MUC,FRA-MUC,2026-04-06 18:25:00,2026-04-06 18:35:00,2026-04-06,2026-04,Monday,18,278,ON_TIME,D04,10,ON_TIME,True,False,False,334
KL02150335,KLM,FRA,HAM,FRA-HAM,2026-02-15 06:25:00,2026-02-15 09:43:00,2026-02-15,2026-02,Sunday,6,217,DELAYED,Z15,198,120+,False,True,False,336
AF05250336,Air France,FRA,JFK,FRA-JFK,2026-05-25 09:15:00,2026-05-25 09:27:00,2026-05-25,2026-05,Monday,9,176,ON_TIME,B16,12,ON_TIME,True,False,False,337
EK06120337,Emirates,FRA,HAM,FRA-HAM,2026-06-12 08:00:00,2026-06-12 09:29:00,2026-06-12,2026-06,Friday,8,110,DELAYED,A05,89,61-120,False,True,False,338
LH04230338,Lufthansa,FRA,MAD,FRA-MAD,2026-04-23 18:40:00,2026-04-23 19:12:00,2026-04-23,2026-04,Thursday,18,248,DELAYED,B16,32,31-60,False,True,False,339
UA05030339,United Airlines,FRA,MUC,FRA-MUC,2026-05-03 12:40:00,2026-05-03 14:14:00,2026-05-03,2026-05,Sunday,12,108,DELAYED,A12,94,61-120,False,True,False,340
EK04070340,Emirates,FRA,HAM,FRA-HAM,2026-04-07 10:35:00,2026-04-07 10:43:00,2026-04-07,2026-04,Tuesday,10,102,ON_TIME,B16,8,ON_TIME,True,False,False,341
IB01080341,Iberia,FRA,DXB,FRA-DXB,2026-01-08 18:40:00,2026-01-08 18:47:00,2026-01-08,2026-01,Thursday,18,152,ON_TIME,C07,7,ON_TIME,True,False,False,342
KL03140342,KLM,FRA,JFK,FRA-JFK,2026-03-14 14:45:00,2026-03-14 15:02:00,2026-03-14,2026-03,Saturday,14,306,DELAYED,A18,17,16-30,False,True,False,343
LH01010343,Lufthansa,FRA,AMS,FRA-AMS,2026-01-01 18:35:00,2026-01-01 18:32:00,2026-01-01,2026-01,Thursday,18,68,ON_TIME,B03,0,ON_TIME,True,False,False,344
BA03160344,British Airways,FRA,JFK,FRA-JFK,2026-03-16 08:15:00,2026-03-16 08:01:00,2026-03-16,2026-03,Monday,8,258,ON_TIME,D04,0,ON_TIME,True,False,False,345
IB03090345,Iberia,FRA,JFK,FRA-JFK,2026-03-09 08:20:00,2026-03-09 08:18:00,2026-03-09,2026-03,Monday,8,77,ON_TIME,B09,0,ON_TIME,True,False,False,346
EK04160347,Emirates,FRA,ZRH,FRA-ZRH,2026-04-16 13:20:00,2026-04-16 13:12:00,2026-04-16,2026-04,Thursday,13,298,ON_TIME,Z15,0,ON_TIME,True,False,False,348
BA04250349,British Airways,FRA,MUC,FRA-MUC,2026-04-25 10:40:00,2026-04-25 10:58:00,2026-04-25,2026-04,Saturday,10,277,DELAYED,B03,18,16-30,False,True,False,350
BA03080350,British Airways,FRA,PMI,FRA-PMI,2026-03-08 15:35:00,2026-03-08 15:37:00,2026-03-08,2026-03,Sunday,15,221,ON_TIME,B09,2,ON_TIME,True,False,False,351
IB06290351,Iberia,FRA,BER,FRA-BER,2026-06-29 22:10:00,2026-06-29 22:42:00,2026-06-29,2026-06,Monday,22,106,DELAYED,A12,32,31-60,False,True,False,352
DE05180352,Condor,FRA,CDG,FRA-CDG,2026-05-18 17:10:00,2026-05-18 17:49:00,2026-05-18,2026-05,Monday,17,297,DELAYED,A05,39,31-60,False,True,False,353
BA04140353,British Airways,FRA,CDG,FRA-CDG,2026-04-14 10:25:00,2026-04-14 10:37:00,2026-04-14,2026-04,Tuesday,10,224,ON_TIME,B03,12,ON_TIME,True,False,False,354
LH05020354,Lufthansa,FRA,DXB,FRA-DXB,2026-05-02 14:00:00,,2026-05-02,2026-05,Saturday,14,9,CANCELLED,B09,0,CANCELLED,False,False,True,355
KL06280355,KLM,FRA,VIE,FRA-VIE,2026-06-28 08:45:00,2026-06-28 09:25:00,2026-06-28,2026-06,Sunday,8,192,DELAYED,C07,40,31-60,False,True,False,356
DE04240356,Condor,FRA,LHR,FRA-LHR,2026-04-24 12:10:00,2026-04-24 12:20:00,2026-04-24,2026-04,Friday,12,246,ON_TIME,A05,10,ON_TIME,True,False,False,357
BA03210357,British Airways,FRA,MUC,FRA-MUC,2026-03-21 22:10:00,2026-03-22 00:02:00,2026-03-21,2026-03,Saturday,22,157,DELAYED,A05,112,61-120,False,True,False,358
UA02010359,United Airlines,FRA,JFK,FRA-JFK,2026-02-01 05:45:00,2026-02-01 05:47:00,2026-02-01,2026-02,Sunday,5,234,ON_TIME,B16,2,ON_TIME,True,False,False,360
BA06260360,British Airways,FRA,CDG,FRA-CDG,2026-06-26 07:50:00,,2026-06-26,2026-06,Friday,7,24,CANCELLED,B03,0,CANCELLED,False,False,True,361
AF02270361,Air France,FRA,JFK,FRA-JFK,2026-02-27 11:50:00,2026-02-27 11:35:00,2026-02-27,2026-02,Friday,11,59,ON_TIME,D04,0,ON_TIME,True,False,False,362
BA02140362,British Airways,FRA,JFK,FRA-JFK,2026-02-14 05:45:00,2026-02-14 05:55:00,2026-02-14,2026-02,Saturday,5,211,ON_TIME,B09,10,ON_TIME,True,False,False,363
UA03310363,United Airlines,FRA,MAD,FRA-MAD,2026-03-31 19:50:00,2026-03-31 19:55:00,2026-03-31,2026-03,Tuesday,19,107,ON_TIME,A05,5,ON_TIME,True,False,False,364
EK06150364,Emirates,FRA,ZRH,FRA-ZRH,2026-06-15 14:50:00,2026-06-15 15:32:00,2026-06-15,2026-06,Monday,14,227,DELAYED,B09,42,31-60,False,True,False,365
EK03080365,Emirates,FRA,CDG,FRA-CDG,2026-03-08 14:45:00,2026-03-08 15:04:00,2026-03-08,2026-03,Sunday,14,261,DELAYED,B16,19,16-30,False,True,False,366
BA01070366,British Airways,FRA,DXB,FRA-DXB,2026-01-07 20:50:00,2026-01-07 20:35:00,2026-01-07,2026-01,Wednesday,20,253,ON_TIME,A05,0,ON_TIME,True,False,False,367
AF02260367,Air France,FRA,AMS,FRA-AMS,2026-02-26 23:15:00,2026-02-26 23:16:00,2026-02-26,2026-02,Thursday,23,147,ON_TIME,B09,1,ON_TIME,True,False,False,368
DE02020368,Condor,FRA,VIE,FRA-VIE,2026-02-02 14:20:00,2026-02-02 14:09:00,2026-02-02,2026-02,Monday,14,226,ON_TIME,A12,0,ON_TIME,True,False,False,369
AF02270369,Air France,FRA,AMS,FRA-AMS,2026-02-27 15:10:00,2026-02-27 15:15:00,2026-02-27,2026-02,Friday,15,115,ON_TIME,D04,5,ON_TIME,True,False,False,370
LH05300370,Lufthansa,FRA,JFK,FRA-JFK,2026-05-30 08:15:00,2026-05-30 08:45:00,2026-05-30,2026-05,Saturday,8,250,DELAYED,E02,30,16-30,False,True,False,371
KL01140371,KLM,FRA,MAD,FRA-MAD,2026-01-14 09:40:00,2026-01-14 09:25:00,2026-01-14,2026-01,Wednesday,9,289,ON_TIME,A18,0,ON_TIME,True,False,False,372
EK02160372,Emirates,FRA,DXB,FRA-DXB,2026-02-16 08:15:00,2026-02-16 09:28:00,2026-02-16,2026-02,Monday,8,215,DELAYED,A05,73,61-120,False,True,False,373
LH03120373,Lufthansa,FRA,VIE,FRA-VIE,2026-03-12 11:40:00,2026-03-12 12:17:00,2026-03-12,2026-03,Thursday,11,121,DELAYED,Z15,37,31-60,False,True,False,374
UA04200374,United Airlines,FRA,JFK,FRA-JFK,2026-04-20 18:10:00,2026-04-20 18:59:00,2026-04-20,2026-04,Monday,18,74,DELAYED,E02,49,31-60,False,True,False,375
AF04060375,Air France,FRA,DXB,FRA-DXB,2026-04-06 06:00:00,2026-04-06 08:28:00,2026-04-06,2026-04,Monday,6,182,DELAYED,B03,148,120+,False,True,False,376
EK02030376,Emirates,FRA,CDG,FRA-CDG,2026-02-03 09:10:00,2026-02-03 09:23:00,2026-02-03,2026-02,Tuesday,9,88,ON_TIME,A05,13,ON_TIME,True,False,False,377
KL04270377,KLM,FRA,CDG,FRA-CDG,2026-04-27 22:25:00,2026-04-27 22:10:00,2026-04-27,2026-04,Monday,22,305,ON_TIME,B16,0,ON_TIME,True,False,False,378
AF04140378,Air France,FRA,HAM,FRA-HAM,2026-04-14 05:45:00,2026-04-14 06:14:00,2026-04-14,2026-04,Tuesday,5,163,DELAYED,A05,29,16-30,False,True,False,379
BA04040379,British Airways,FRA,MUC,FRA-MUC,2026-04-04 07:10:00,2026-04-04 08:14:00,2026-04-04,2026-04,Saturday,7,110,DELAYED,A05,64,61-120,False,True,False,380
LH01300380,Lufthansa,FRA,DXB,FRA-DXB,2026-01-30 19:15:00,2026-01-30 19:59:00,2026-01-30,2026-01,Friday,19,297,DELAYED,A18,44,31-60,False,True,False,381
AF06250381,Air France,FRA,DXB,FRA-DXB,2026-06-25 05:50:00,2026-06-25 06:27:00,2026-06-25,2026-06,Thursday,5,125,DELAYED,C07,37,31-60,False,True,False,382
DE06080382,Condor,FRA,ZRH,FRA-ZRH,2026-06-08 08:50:00,2026-06-08 09:21:00,2026-06-08,2026-06,Monday,8,156,DELAYED,Z15,31,31-60,False,True,False,383
AF05140383,Air France,FRA,CDG,FRA-CDG,2026-05-14 12:00:00,2026-05-14 12:12:00,2026-05-14,2026-05,Thursday,12,161,ON_TIME,D04,12,ON_TIME,True,False,False,384
EK01010384,Emirates,FRA,LHR,FRA-LHR,2026-01-01 05:35:00,2026-01-01 05:56:00,2026-01-01,2026-01,Thursday,5,307,DELAYED,A18,21,16-30,False,True,False,385
DE01200385,Condor,FRA,ZRH,FRA-ZRH,2026-01-20 08:50:00,2026-01-20 08:35:00,2026-01-20,2026-01,Tuesday,8,80,ON_TIME,A12,0,ON_TIME,True,False,False,386
BA03160386,British Airways,FRA,BER,FRA-BER,2026-03-16 17:00:00,2026-03-16 17:32:00,2026-03-16,2026-03,Monday,17,78,DELAYED,A05,32,31-60,False,True,False,387
EK01300388,Emirates,FRA,HAM,FRA-HAM,2026-01-30 18:10:00,2026-01-30 18:37:00,2026-01-30,2026-01,Friday,18,252,DELAYED,D04,27,16-30,False,True,False,389
UA02120389,United Airlines,FRA,JFK,FRA-JFK,2026-02-12 08:40:00,2026-02-12 09:48:00,2026-02-12,2026-02,Thursday,8,268,DELAYED,Z15,68,61-120,False,True,False,390
IB06230390,Iberia,FRA,PMI,FRA-PMI,2026-06-23 19:40:00,2026-06-23 20:15:00,2026-06-23,2026-06,Tuesday,19,69,DELAYED,A18,35,31-60,False,True,False,391
IB01290391,Iberia,FRA,VIE,FRA-VIE,2026-01-29 19:15:00,2026-01-29 19:27:00,2026-01-29,2026-01,Thursday,19,323,ON_TIME,Z15,12,ON_TIME,True,False,False,392
AF03280392,Air France,FRA,JFK,FRA-JFK,2026-03-28 22:20:00,2026-03-28 22:55:00,2026-03-28,2026-03,Saturday,22,276,DELAYED,B03,35,31-60,False,True,False,393
IB06190393,Iberia,FRA,AMS,FRA-AMS,2026-06-19 17:40:00,2026-06-19 19:32:00,2026-06-19,2026-06,Friday,17,135,DELAYED,E02,112,61-120,False,True,False,394
IB02120394,Iberia,FRA,VIE,FRA-VIE,2026-02-12 08:15:00,2026-02-12 08:03:00,2026-02-12,2026-02,Thursday,8,197,ON_TIME,A05,0,ON_TIME,True,False,False,395
AF06140395,Air France,FRA,ZRH,FRA-ZRH,2026-06-14 18:10:00,2026-06-14 18:47:00,2026-06-14,2026-06,Sunday,18,100,DELAYED,D04,37,31-60,False,True,False,396
IB01310396,Iberia,FRA,AMS,FRA-AMS,2026-01-31 20:30:00,2026-01-31 20:56:00,2026-01-31,2026-01,Saturday,20,55,DELAYED,A12,26,16-30,False,True,False,397
IB06180398,Iberia,FRA,DXB,FRA-DXB,2026-06-18 17:15:00,2026-06-18 17:35:00,2026-06-18,2026-06,Thursday,17,168,DELAYED,A05,20,16-30,False,True,False,399
EK06120399,Emirates,FRA,AMS,FRA-AMS,2026-06-12 15:20:00,2026-06-12 15:32:00,2026-06-12,2026-06,Friday,15,126,ON_TIME,C07,12,ON_TIME,True,False,False,400
DE06060400,Condor,FRA,CDG,FRA-CDG,2026-06-06 11:45:00,2026-06-06 11:52:00,2026-06-06,2026-06,Saturday,11,165,ON_TIME,D04,7,ON_TIME,True,False,False,401
AF03280401,Air France,FRA,DXB,FRA-DXB,2026-03-28 09:10:00,2026-03-28 09:00:00,2026-03-28,2026-03,Saturday,9,285,ON_TIME,D04,0,ON_TIME,True,False,False,402
BA01020402,British Airways,FRA,VIE,FRA-VIE,2026-01-02 21:30:00,2026-01-02 21:17:00,2026-01-02,2026-01,Friday,21,302,ON_TIME,E02,0,ON_TIME,True,False,False,403
BA05290403,British Airways,FRA,DXB,FRA-DXB,2026-05-29 10:40:00,2026-05-29 10:36:00,2026-05-29,2026-05,Friday,10,251,ON_TIME,C07,0,ON_TIME,True,False,False,404
AF04120404,Air France,FRA,CDG,FRA-CDG,2026-04-12 15:50:00,2026-04-12 15:37:00,2026-04-12,2026-04,Sunday,15,266,ON_TIME,Z15,0,ON_TIME,True,False,False,405
BA05190406,British Airways,FRA,ZRH,FRA-ZRH,2026-05-19 15:35:00,2026-05-19 16:21:00,2026-05-19,2026-05,Tuesday,15,268,DELAYED,E02,46,31-60,False,True,False,407
KL01040407,KLM,FRA,MAD,FRA-MAD,2026-01-04 21:35:00,,2026-01-04,2026-01,Sunday,21,24,CANCELLED,A18,0,CANCELLED,False,False,True,408
KL03060408,KLM,FRA,JFK,FRA-JFK,2026-03-06 09:30:00,2026-03-06 10:12:00,2026-03-06,2026-03,Friday,9,71,DELAYED,B16,42,31-60,False,True,False,409
IB06070409,Iberia,FRA,MUC,FRA-MUC,2026-06-07 22:45:00,2026-06-07 22:43:00,2026-06-07,2026-06,Sunday,22,202,ON_TIME,A05,0,ON_TIME,True,False,False,410
UA04170410,United Airlines,FRA,MAD,FRA-MAD,2026-04-17 16:20:00,2026-04-17 16:27:00,2026-04-17,2026-04,Friday,16,158,ON_TIME,Z15,7,ON_TIME,True,False,False,411
IB06120411,Iberia,FRA,LHR,FRA-LHR,2026-06-12 17:25:00,2026-06-12 17:10:00,2026-06-12,2026-06,Friday,17,205,ON_TIME,D04,0,ON_TIME,True,False,False,412
BA01200412,British Airways,FRA,JFK,FRA-JFK,2026-01-20 10:40:00,2026-01-20 10:29:00,2026-01-20,2026-01,Tuesday,10,75,ON_TIME,C07,0,ON_TIME,True,False,False,413
KL03090413,KLM,FRA,ZRH,FRA-ZRH,2026-03-09 09:40:00,2026-03-09 09:53:00,2026-03-09,2026-03,Monday,9,134,ON_TIME,A05,13,ON_TIME,True,False,False,414
BA06020414,British Airways,FRA,AMS,FRA-AMS,2026-06-02 07:25:00,2026-06-02 08:00:00,2026-06-02,2026-06,Tuesday,7,238,DELAYED,A12,35,31-60,False,True,False,415
EK02260415,Emirates,FRA,ZRH,FRA-ZRH,2026-02-26 11:20:00,2026-02-26 11:09:00,2026-02-26,2026-02,Thursday,11,102,ON_TIME,B16,0,ON_TIME,True,False,False,416
AF06190416,Air France,FRA,LHR,FRA-LHR,2026-06-19 16:00:00,2026-06-19 16:13:00,2026-06-19,2026-06,Friday,16,326,ON_TIME,D04,13,ON_TIME,True,False,False,417
LH06210417,Lufthansa,FRA,MUC,FRA-MUC,2026-06-21 17:15:00,2026-06-21 17:00:00,2026-06-21,2026-06,Sunday,17,75,ON_TIME,B16,0,ON_TIME,True,False,False,418
UA04090418,United Airlines,FRA,MUC,FRA-MUC,2026-04-09 14:20:00,2026-04-09 15:56:00,2026-04-09,2026-04,Thursday,14,246,DELAYED,E02,96,61-120,False,True,False,419
IB01120419,Iberia,FRA,VIE,FRA-VIE,2026-01-12 14:45:00,2026-01-12 15:08:00,2026-01-12,2026-01,Monday,14,330,DELAYED,E02,23,16-30,False,True,False,420
UA01190421,United Airlines,FRA,JFK,FRA-JFK,2026-01-19 09:30:00,2026-01-19 12:05:00,2026-01-19,2026-01,Monday,9,183,DELAYED,E02,155,120+,False,True,False,422
DE02280422,Condor,FRA,PMI,FRA-PMI,2026-02-28 14:10:00,2026-02-28 14:33:00,2026-02-28,2026-02,Saturday,14,276,DELAYED,B16,23,16-30,False,True,False,423
LH06220423,Lufthansa,FRA,MAD,FRA-MAD,2026-06-22 09:20:00,,2026-06-22,2026-06,Monday,9,1,CANCELLED,A12,0,CANCELLED,False,False,True,424
EK01280424,Emirates,FRA,ZRH,FRA-ZRH,2026-01-28 14:50:00,2026-01-28 14:55:00,2026-01-28,2026-01,Wednesday,14,279,ON_TIME,C07,5,ON_TIME,True,False,False,425
UA01080425,United Airlines,FRA,JFK,FRA-JFK,2026-01-08 20:40:00,2026-01-08 21:10:00,2026-01-08,2026-01,Thursday,20,206,DELAYED,A18,30,16-30,False,True,False,426
KL06150426,KLM,FRA,JFK,FRA-JFK,2026-06-15 16:30:00,2026-06-15 17:02:00,2026-06-15,2026-06,Monday,16,118,DELAYED,A05,32,31-60,False,True,False,427
LH06020427,Lufthansa,FRA,PMI,FRA-PMI,2026-06-02 18:20:00,2026-06-02 18:48:00,2026-06-02,2026-06,Tuesday,18,231,DELAYED,B03,28,16-30,False,True,False,428
DE06210429,Condor,FRA,HAM,FRA-HAM,2026-06-21 07:20:00,2026-06-21 08:12:00,2026-06-21,2026-06,Sunday,7,156,DELAYED,Z15,52,31-60,False,True,False,430
IB04020430,Iberia,FRA,AMS,FRA-AMS,2026-04-02 09:45:00,2026-04-02 09:53:00,2026-04-02,2026-04,Thursday,9,154,ON_TIME,B16,8,ON_TIME,True,False,False,431
IB03260431,Iberia,FRA,VIE,FRA-VIE,2026-03-26 15:25:00,2026-03-26 15:10:00,2026-03-26,2026-03,Thursday,15,141,ON_TIME,A05,0,ON_TIME,True,False,False,432
IB04020433,Iberia,FRA,VIE,FRA-VIE,2026-04-02 15:15:00,2026-04-02 15:44:00,2026-04-02,2026-04,Thursday,15,126,DELAYED,E02,29,16-30,False,True,False,434
AF06100434,Air France,FRA,CDG,FRA-CDG,2026-06-10 07:35:00,2026-06-10 08:18:00,2026-06-10,2026-06,Wednesday,7,70,DELAYED,Z15,43,31-60,False,True,False,435
UA02240435,United Airlines,FRA,PMI,FRA-PMI,2026-02-24 07:20:00,2026-02-24 07:58:00,2026-02-24,2026-02,Tuesday,7,131,DELAYED,B16,38,31-60,False,True,False,436
UA05310436,United Airlines,FRA,LHR,FRA-LHR,2026-05-31 14:40:00,2026-05-31 14:36:00,2026-05-31,2026-05,Sunday,14,258,ON_TIME,B16,0,ON_TIME,True,False,False,437
LH03030437,Lufthansa,FRA,JFK,FRA-JFK,2026-03-03 11:20:00,2026-03-03 11:51:00,2026-03-03,2026-03,Tuesday,11,129,DELAYED,D04,31,31-60,False,True,False,438
EK02260438,Emirates,FRA,BER,FRA-BER,2026-02-26 20:45:00,2026-02-26 21:25:00,2026-02-26,2026-02,Thursday,20,76,DELAYED,B03,40,31-60,False,True,False,439
EK05010439,Emirates,FRA,MAD,FRA-MAD,2026-05-01 19:30:00,,2026-05-01,2026-05,Friday,19,20,CANCELLED,B09,0,CANCELLED,False,False,True,440
KL05200440,KLM,FRA,PMI,FRA-PMI,2026-05-20 11:10:00,2026-05-20 11:15:00,2026-05-20,2026-05,Wednesday,11,94,ON_TIME,E02,5,ON_TIME,True,False,False,441
KL02270441,KLM,FRA,MAD,FRA-MAD,2026-02-27 22:10:00,2026-02-27 22:43:00,2026-02-27,2026-02,Friday,22,58,DELAYED,E02,33,31-60,False,True,False,442
BA02120442,British Airways,FRA,VIE,FRA-VIE,2026-02-12 12:35:00,2026-02-12 12:29:00,2026-02-12,2026-02,Thursday,12,131,ON_TIME,A18,0,ON_TIME,True,False,False,443
BA06040443,British Airways,FRA,AMS,FRA-AMS,2026-06-04 08:45:00,2026-06-04 08:53:00,2026-06-04,2026-06,Thursday,8,300,ON_TIME,B03,8,ON_TIME,True,False,False,444
BA04160444,British Airways,FRA,JFK,FRA-JFK,2026-04-16 05:45:00,,2026-04-16,2026-04,Thursday,5,5,CANCELLED,A18,0,CANCELLED,False,False,True,445
LH02070445,Lufthansa,FRA,PMI,FRA-PMI,2026-02-07 06:40:00,2026-02-07 07:20:00,2026-02-07,2026-02,Saturday,6,64,DELAYED,B09,40,31-60,False,True,False,446
DE04250446,Condor,FRA,LHR,FRA-LHR,2026-04-25 21:15:00,2026-04-25 22:24:00,2026-04-25,2026-04,Saturday,21,128,DELAYED,Z15,69,61-120,False,True,False,447
BA06180447,British Airways,FRA,PMI,FRA-PMI,2026-06-18 21:50:00,2026-06-18 21:43:00,2026-06-18,2026-06,Thursday,21,90,ON_TIME,B03,0,ON_TIME,True,False,False,448
UA02030448,United Airlines,FRA,MAD,FRA-MAD,2026-02-03 08:30:00,2026-02-03 08:15:00,2026-02-03,2026-02,Tuesday,8,313,ON_TIME,C07,0,ON_TIME,True,False,False,449
BA01250449,British Airways,FRA,PMI,FRA-PMI,2026-01-25 11:15:00,2026-01-25 11:00:00,2026-01-25,2026-01,Sunday,11,115,ON_TIME,A12,0,ON_TIME,True,False,False,450
IB02030450,Iberia,FRA,JFK,FRA-JFK,2026-02-03 22:30:00,2026-02-03 22:15:00,2026-02-03,2026-02,Tuesday,22,275,ON_TIME,E02,0,ON_TIME,True,False,False,451
UA01120451,United Airlines,FRA,AMS,FRA-AMS,2026-01-12 22:10:00,2026-01-12 22:38:00,2026-01-12,2026-01,Monday,22,105,DELAYED,C07,28,16-30,False,True,False,452
BA05030452,British Airways,FRA,CDG,FRA-CDG,2026-05-03 12:35:00,2026-05-03 12:20:00,2026-05-03,2026-05,Sunday,12,264,ON_TIME,B09,0,ON_TIME,True,False,False,453
AF01020453,Air France,FRA,BER,FRA-BER,2026-01-02 21:35:00,2026-01-02 21:37:00,2026-01-02,2026-01,Friday,21,264,ON_TIME,B16,2,ON_TIME,True,False,False,454
KL04120455,KLM,FRA,JFK,FRA-JFK,2026-04-12 12:10:00,2026-04-12 12:10:00,2026-04-12,2026-04,Sunday,12,302,ON_TIME,B09,0,ON_TIME,True,False,False,456
KL03300456,KLM,FRA,PMI,FRA-PMI,2026-03-30 17:40:00,2026-03-30 17:49:00,2026-03-30,2026-03,Monday,17,172,ON_TIME,D04,9,ON_TIME,True,False,False,457
BA02240457,British Airways,FRA,MUC,FRA-MUC,2026-02-24 22:10:00,2026-02-24 22:34:00,2026-02-24,2026-02,Tuesday,22,81,DELAYED,A18,24,16-30,False,True,False,458
UA01020458,United Airlines,FRA,JFK,FRA-JFK,2026-01-02 07:40:00,2026-01-02 07:25:00,2026-01-02,2026-01,Friday,7,100,ON_TIME,A12,0,ON_TIME,True,False,False,459
KL04050459,KLM,FRA,LHR,FRA-LHR,2026-04-05 08:25:00,,2026-04-05,2026-04,Sunday,8,16,CANCELLED,B09,0,CANCELLED,False,False,True,460
