flight_id,airline,origin,destination,scheduled_time,actual_time,passengers,status,gate
LH06160537,Lufthansa,FRA,CDG,2026-06-16 17:45,2026-06-16 17:30,303,ON_TIME,Z15
DE02200538,Condor,FRA,HAM,2026-02-20 22:15,2026-02-20 22:27,75,ON_TIME,B03
KL05060539,KLM,FRA,AMS,2026-05-06 17:40,,16,CANCELLED,B09
LH03070540,Lufthansa,FRA,JFK,2026-03-07 17:30,2026-03-07 17:23,170,ON_TIME,A18
EK06180541,Emirates,FRA,MAD,2026-06-18 09:35,2026-06-18 09:20,171,ON_TIME,C07
AF02090542,Air France,FRA,PMI,2026-02-09 18:50,2026-02-09 18:59,122,ON_TIME,B03
BA05190543,British Airways,FRA,PMI,2026-05-19 11:40,2026-05-19 11:46,129,ON_TIME,Z15
BA01180544,British Airways,FRA,AMS,2026-01-18 23:20,2026-01-18 23:06,217,ON_TIME,A18
LH04160545,Lufthansa,FRA,AMS,2026-04-16 18:50,2026-04-16 19:51,195,DELAYED,A18
AF02030546,Air France,FRA,MUC,2026-02-03 10:30,2026-02-03 10:23,191,ON_TIME,Z15
AF03010547,Air France,FRA,PMI,2026-03-01 12:30,2026-03-01 12:34,295,ON_TIME,B16
BA05060548,British Airways,FRA,MAD,2026-05-06 20:40,2026-05-06 20:29,264,ON_TIME,A05
KL02260549,KLM,FRA,MAD,2026-02-26 11:45,2026-02-26 13:02,305,DELAYED,B16
IB04200550,Iberia,FRA,LHR,2026-04-20 17:30,2026-04-20 17:15,215,ON_TIME,C07
LH01280551,Lufthansa,FRA,ZRH,2026-01-28 20:15,2026-01-28 21:46,257,DELAYED,A05
UA06110552,United Airlines,FRA,ZRH,2026-06-11 06:45,2026-06-11 07:20,210,DELAYED,B09
IB04190553,Iberia,FRA,HAM,2026-04-19 15:25,2026-04-19 15:20,286,ON_TIME,A12
,Condor,FRA,HAM,2026-05-30 22:40,2026-05-30 22:25,67,ON_TIME,A18
IB02210555,Iberia,FRA,PMI,2026-02-21 19:35,2026-02-21 19:30,118,ON_TIME,A12
DE04260556,Condor,FRA,DXB,2026-04-26 16:35,2026-04-26 16:20,316,ON_TIME,Z15
BA05210557,British Airways,FRA,MAD,2026-05-21 17:30,2026-05-21 18:10,131,DELAYED,A18
BA01140558,British Airways,FRA,HAM,2026-01-14 18:50,2026-01-14 18:48,283,ON_TIME,B09
BA02030559,British Airways,FRA,MUC,2026-02-03 11:30,2026-02-03 11:43,57,ON_TIME,Z15
IB02250560,Iberia,FRA,LHR,2026-02-25 21:15,2026-02-25 23:57,58,DELAYED,B03
KL06100561,,FRA,PMI,2026-06-10 22:45,2026-06-11 00:09,207,DELAYED,B16
DE01280562,Condor,FRA,BER,2026-01-28 18:40,2026-01-28 19:22,145,DELAYED,D04
EK01240563,Emirates,FRA,BER,2026-01-24 15:00,2026-01-24 15:07,88,ON_TIME,B09
IB02010564,Iberia,FRA,HAM,2026-02-01 14:00,2026-02-01 14:20,162,DELAYED,Z15
LH05270565,Lufthansa,FRA,MUC,2026-05-27 21:35,2026-05-27 21:28,202,ON_TIME,C07
EK05150566,Emirates,FRA,CDG,2026-05-15 16:40,2026-05-15 16:25,309,ON_TIME,D04
BA03010567,British Airways,FRA,PMI,2026-03-01 14:45,,6,CANCELLED,Z15
UA01120568,United Airlines,FRA,MAD,2026-01-12 16:00,2026-01-12 16:19,60,DELAYED,B03
KL01180569,KLM,FRA,CDG,2026-01-18 14:50,2026-01-18 15:03,229,ON_TIME,C07
LH02190570,Lufthansa,FRA,HAM,2026-02-19 16:00,2026-02-19 16:16,297,DELAYED,A05
BA02090571,British Airways,FRA,VIE,2026-02-09 20:20,2026-02-09 20:05,83,ON_TIME,E02
KL06230572,KLM,FRA,PMI,2026-06-23 16:20,2026-06-23 16:44,224,DELAYED,B16
DE03130573,Condor,FRA,HAM,2026-03-13 06:00,2026-03-13 05:45,254,ON_TIME,A18
DE03220574,Condor,FRA,CDG,2026-03-22 06:50,2026-03-22 06:35,176,ON_TIME,B16
IB02250575,Iberia,FRA,CDG,2026-02-25 21:50,2026-02-25 21:59,-19,ON_TIME,D04
LH05090576,Lufthansa,FRA,VIE,2026-05-09 09:45,2026-05-09 10:04,323,DELAYED,B09
EK01260577,Emirates,FRA,HAM,2026-01-26 21:40,2026-01-26 22:17,114,DELAYED,A05
KL06250578,KLM,FRA,BER,2026-06-25 08:00,2026-06-25 10:10,214,DELAYED,A05
KL02230579,KLM,FRA,JFK,2026-02-23 15:45,2026-02-23 15:55,115,ON_TIME,B09
BA03120580,British Airways,FRA,HAM,2026-03-12 08:30,2026-03-12 09:05,107,BOARDING,B03
EK03230581,Emirates,FRA,ZRH,2026-03-23 13:40,2026-03-23 14:04,214,DELAYED,Z15
EK04240582,Emirates,FRA,ZRH,2026-04-24 06:40,,1,CANCELLED,A12
UA01230583,United Airlines,FRA,BER,2026-01-23 19:10,2026-01-23 18:58,283,ON_TIME,Z15
EK03270584,Emirates,FRA,CDG,2026-03-27 12:20,2026-03-27 12:16,293,ON_TIME,Z15
BA06280585,British Airways,FRA,MUC,2026-06-28 19:35,2026-06-28 19:34,173,ON_TIME,B03
BA03080586,British Airways,FR,PMI,2026-03-08 17:10,2026-03-08 16:55,224,ON_TIME,B16
IB01080587,Iberia,FRA,VIE,2026-01-08 08:15,,233,DELAYED,Z15
BA01270588,British Airways,FRA,ZRH,2026-01-27 17:35,2026-01-27 17:55,209,DELAYED,E02
IB06010589,Iberia,FRA,MAD,2026-06-01 18:45,2026-06-01 18:30,229,ON_TIME,B03
UA05260590,United Airlines,FRA,MAD,2026-05-26 16:20,2026-05-26 16:15,94,ON_TIME,Z15
IB06010591,Iberia,FRA,MUC,2026-06-01 20:00,2026-06-01 20:21,90,DELAYED,Z15
DE06020592,Condor,FRA,JFK,2026-06-02 18:00,2026-06-02 18:01,101,ON_TIME,B03
BA06120593,British Airways,FRA,PMI,2026-06-12 05:40,2026-06-12 05:35,283,ON_TIME,B03
AF03230594,Air France,FRA,JFK,2026-03-23 15:25,2026-03-23 15:45,277,DELAYED,B16
DE01030595,Condor,FRA,PMI,2026-01-03 22:10,2026-01-03 22:29,82,DELAYED,A05
EK03140596,Emirates,FRA,MUC,2026-03-14 05:45,2026-03-14 05:52,217,ON_TIME,C07
UA04220597,United Airlines,FRA,MAD,2026-04-22 22:45,2026-04-22 22:44,239,ON_TIME,C07
BA06210598,British Airways,FRA,CDG,2026-06-21 09:40,,4,CANCELLED,D04
UA01220599,United Airlines,FRA,HAM,2026-01-22 10:10,2026-01-22 10:53,147,DELAYED,D04
UA04260600,United Airlines,FRA,ZRH,2026-04-26 18:00,2026-04-26 17:51,58,ON_TIME,Z15
IB03020601,Iberia,FRA,DXB,2026-03-02 21:50,2026-03-02 21:42,302,ON_TIME,B16
DE05040602,Condor,FRA,PMI,2026-05-04 07:40,2026-05-04 07:47,198,ON_TIME,D04
DE06060603,Condor,FRA,ZRH,2026-06-06 07:45,2026-06-06 10:02,214,DELAYED,Z15
LH05170604,Lufthansa,FRA,AMS,2026-05-17 06:15,2026-05-17 06:00,-18,ON_TIME,C07
EK03160605,Emirates,FRA,CDG,2026-03-16 10:30,2026-03-16 10:27,188,ON_TIME,A05
IB02130606,Iberia,FRA,PMI,2026-02-13 06:50,2026-02-13 06:52,201,ON_TIME,D04
DE05100607,Condor,FRA,HAM,2026-05-10 07:50,2026-05-10 07:50,112,ON_TIME,Z15
BA02080608,British Airways,FRA,PMI,2026-02-08 20:00,2026-02-08 20:01,175,ON_TIME,D04
BA01090609,British Airways,FRA,ZRH,2026-01-09 15:35,2026-01-09 15:20,266,ON_TIME,C07
AF04230610,Air France,FRA,JFK,2026-04-23 10:45,2026-04-23 10:34,82,ON_TIME,B09
DE02120611,Condor,FRA,BER,2026-02-12 20:10,2026-02-12 19:55,174,ON_TIME,C07
UA03090612,United Airlines,FRA,VIE,2026-03-09 10:20,2026-03-09 13:10,284,DELAYED,C07
EK06240613,Emirates,FRA,ZRH,2026-06-24 06:35,2026-06-24 06:20,194,ON_TIME,B16
KL01260614,KLM,FRA,CDG,2026-01-26 14:25,2026-01-26 14:10,178,ON_TIME,Z15
AF03280615,Air France,FRA,ZRH,2026-03-28 11:00,2026-03-28 11:50,323,DELAYED,A12
IB02260616,Iberia,FRA,AMS,2026-02-26 14:50,2026-02-26 15:31,84,DELAYED,Z15
AF06130617,Air France,FRA,PMI,2026-06-13 08:35,2026-06-13 08:31,149,ON_TIME,A12
BA03170618,British Airways,FRA,CDG,2026-03-17 19:35,2026-03-17 19:35,196,ON_TIME,C07
EK02110619,Emirates,FRA,CDG,2026-02-11 07:50,2026-02-11 10:17,190,DELAYED,A18
IB05060620,Iberia,FRA,MUC,2026-05-06 12:25,2026-05-06 12:53,110,DELAYED,A18
UA06070621,United Airlines,FRA,LHR,not-a-date,2026-06-07 09:36,183,DELAYED,D04
LH02080622,Lufthansa,FRA,VIE,2026-02-08 05:30,2026-02-08 05:50,223,DELAYED,C07
LH05060623,Lufthansa,FRA,ZRH,2026-05-06 21:10,2026-05-06 22:31,56,DELAYED,C07
IB05260624,Iberia,FRA,MUC,2026-05-26 23:00,2026-05-26 22:45,83,ON_TIME,A12
EK03290625,Emirates,FRA,ZRH,2026-03-29 08:15,2026-03-29 08:25,251,ON_TIME,B03
KL04100626,KLM,FRA,DXB,2026-04-10 09:00,2026-04-10 09:30,279,DELAYED,B03
BA02190627,British Airways,FRA,BER,2026-02-19 06:25,2026-02-19 06:10,310,ON_TIME,E02
IB01100628,Iberia,FRA,BER,2026-01-10 15:30,2026-01-10 16:11,262,DELAYED,A12
AF06200629,Air France,FRA,JFK,2026-06-20 22:15,2026-06-20 22:49,174,DELAYED,A12
LH02060630,Lufthansa,FRA,DXB,2026-02-06 20:30,2026-02-06 20:22,78,ON_TIME,B03
BA02140631,British Airways,FRA,BER,2026-02-14 06:50,2026-02-14 07:31,87,DELAYED,A12
DE06020632,Condor,FRA,VIE,2026-06-02 12:35,2026-06-02 13:08,260,DELAYED,B16
DE05280633,Condor,FRA,JFK,2026-05-28 22:40,2026-05-29 00:17,226,DELAYED,A12
DE02060634,Condor,FRA,CDG,2026-02-06 18:40,2026-02-06 18:50,279,ON_TIME,B03
LH01260635,Lufthansa,FRA,HAM,2026-01-26 17:40,,2,CANCELLED,Z15
KL06270636,KLM,FRA,MAD,2026-06-27 20:40,2026-06-27 20:54,322,ON_TIME,D04
UA02140637,United Airlines,FRA,LHR,2026-02-14 07:25,2026-02-14 07:10,209,ON_TIME,B16
UA05230638,United Airlines,FRA,BER,2026-05-23 12:45,2026-05-23 12:59,103,ON_TIME,Z15
EK05100639,Emirates,FRA,FRA,2026-05-10 13:15,2026-05-10 13:19,131,ON_TIME,D04
EK05100639,Iberia,FRA,HAM,2026-02-10 06:30,2026-02-10 06:28,277,ON_TIME,B09
EK04270641,Emirates,FRA,PMI,2026-04-27 06:35,2026-04-27 07:02,303,DELAYED,E02
DE03020642,Condor,FRA,MUC,2026-03-02 20:25,2026-03-02 20:32,221,ON_TIME,B03
DE02280643,Condor,FRA,AMS,2026-02-28 08:45,2026-02-28 09:15,296,DELAYED,Z15
IB04220644,Iberia,FRA,BER,2026-04-22 09:45,2026-04-22 09:42,253,ON_TIME,B16
BA02190645,British Airways,FRA,VIE,2026-02-19 16:50,2026-02-19 18:32,111,DELAYED,D04
IB02130646,Iberia,FRA,FRA,2026-02-13 15:45,2026-02-13 16:25,142,DELAYED,Z15
AF04160647,Air France,FRA,MUC,2026-04-16 22:15,2026-04-16 22:35,62,DELAYED,C07
AF03250648,Air France,FRA,LHR,2026-03-25 19:25,2026-03-25 20:06,131,DELAYED,Z15
LH01120649,Lufthansa,FRA,MAD,2026-01-12 07:15,2026-01-12 07:04,105,ON_TIME,D04
IB01220650,Iberia,FRA,LHR,2026-01-22 22:30,2026-01-22 22:43,166,ON_TIME,A18
EK03030651,Emirates,FRA,CDG,2026-03-03 07:30,2026-03-03 07:31,67,ON_TIME,D04
,Iberia,FRA,HAM,2026-04-14 11:00,2026-04-14 11:49,55,DELAYED,A12
UA03270653,United Airlines,FRA,DXB,2026-03-27 21:30,2026-03-27 21:45,161,ON_TIME,A12
EK01150654,Emirates,FRA,DXB,2026-01-15 22:00,2026-01-15 21:45,242,ON_TIME,D04
LH04040655,Lufthansa,FRA,AMS,2026-04-04 11:20,2026-04-04 11:05,226,ON_TIME,B03
DE05030656,Condor,FRA,JFK,2026-05-03 11:45,2026-05-03 11:44,312,ON_TIME,C07
KL01170657,KLM,FRA,BER,2026-01-17 17:00,2026-01-17 16:45,327,ON_TIME,E02
KL06080658,KLM,FRA,VIE,2026-06-08 16:35,2026-06-08 16:49,99,ON_TIME,A12
UA03150659,United Airlines,FRA,HAM,2026-03-15 07:35,2026-03-15 07:59,159,DELAYED,E02
LH04170660,Lufthansa,FRA,CDG,2026-04-17 22:40,2026-04-17 23:03,65,DELAYED,B09
AF01060661,Air France,FRA,MUC,2026-01-06 13:20,2026-01-06 13:15,222,BOARDING,D04
IB03190662,Iberia,FRA,VIE,2026-03-19 09:50,2026-03-19 10:16,-2,DELAYED,B16
KL02070663,KLM,FRA,BER,2026-02-07 16:50,2026-02-07 17:31,201,DELAYED,A18
BA06270664,British Airways,FRA,DXB,2026-06-27 09:40,2026-06-27 12:06,119,DELAYED,D04
KL02170665,KLM,FRA,AMS,2026-02-17 12:20,2026-02-17 12:05,284,ON_TIME,E02
BA03190666,British Airways,FRA,ZRH,2026-03-19 08:30,2026-03-19 08:15,129,ON_TIME,D04
EK01020667,Emirates,FRA,HAM,2026-01-02 23:20,2026-01-02 23:26,130,ON_TIME,Z15
IB06260668,Iberia,FRA,AMS,2026-06-26 09:15,2026-06-26 09:03,114,ON_TIME,B09
LH06080669,Lufthansa,FRA,MAD,2026-06-08 13:15,2026-06-08 13:14,324,ON_TIME,B03
KL01060670,KLM,FRA,LHR,2026-01-06 08:20,2026-01-06 09:03,99,DELAYED,E02
UA05060671,United Airlines,FRA,LHR,2026-05-06 16:25,2026-05-06 17:28,130,DELAYED,C07
EK04060672,Emirates,FRA,MAD,2026-04-06 05:50,2026-04-06 05:46,283,ON_TIME,E02
DE04240673,Condor,FRA,LHR,2026-04-24 19:15,2026-04-24 19:51,267,DELAYED,A18
DE02230674,Condor,FRA,HAM,2026-02-23 15:15,2026-02-23 15:00,226,ON_TIME,A12
UA01020675,United Airlines,FRA,MUC,2026-01-02 18:50,2026-01-02 18:35,125,ON_TIME,B03
BA03160676,British Airways,FRA,MAD,2026-03-16 23:15,,18,CANCELLED,B09
IB04290677,Iberia,FRA,ZRH,2026-04-29 12:30,2026-04-29 12:56,296,DELAYED,A12
KL02150678,KLM,FRA,MAD,2026-02-15 20:45,,15,CANCELLED,A12
EK05040679,Emirates,FRA,PMI,2026-05-04 18:50,2026-05-04 18:35,317,ON_TIME,Z15
LH02110680,Lufthansa,FRA,CDG,2026-02-11 06:40,2026-02-11 07:00,124,DELAYED,B16
BA03110681,British Airways,FR,BER,2026-03-11 17:10,2026-03-11 17:31,94,DELAYED,E02
AF02160682,Air France,FRA,JFK,2026-02-16 09:25,2026-02-16 09:37,216,ON_TIME,B09
KL06280683,KLM,FRA,JFK,2026-06-28 16:35,2026-06-28 16:41,199,ON_TIME,B16
IB03290684,Iberia,FRA,MAD,not-a-date,2026-03-29 11:00,151,DELAYED,E02
DE04280685,Condor,FRA,MAD,2026-04-28 07:35,2026-04-28 08:13,240,DELAYED,A18
IB05140686,Iberia,FRA,PMI,2026-05-14 15:40,2026-05-14 18:10,115,DELAYED,B03
BA02060687,British Airways,FR,DXB,2026-02-06 12:50,2026-02-06 13:11,112,DELAYED,A12
LH04210688,Lufthansa,FRA,VIE,2026-04-21 06:45,2026-04-21 07:06,317,DELAYED,Z15
LH01310689,Lufthansa,FRA,VIE,2026-01-31 13:30,2026-01-31 13:24,160,ON_TIME,Z15
AF06210690,Air France,FRA,HAM,2026-06-21 16:30,2026-06-21 16:15,197,ON_TIME,Z15
EK02110691,Emirates,FRA,AMS,2026-02-11 22:25,2026-02-11 22:29,62,ON_TIME,E02
AF02190692,Air France,FRA,DXB,2026-02-19 14:40,2026-02-19 14:49,105,ON_TIME,B03
IB06280693,Iberia,FRA,AMS,2026-06-28 11:15,2026-06-28 12:05,272,DELAYED,B03
AF01290694,Air France,FRA,MAD,2026-01-29 15:35,2026-01-29 16:17,308,DELAYED,B16
KL01110695,KLM,FRA,ZRH,2026-01-11 08:00,2026-01-11 07:54,282,ON_TIME,B03
UA04200696,United Airlines,FRA,CDG,2026-04-20 11:35,2026-04-20 12:07,243,DELAYED,A18
LH05060697,Lufthansa,FRA,JFK,2026-05-06 09:10,2026-05-06 09:19,260,ON_TIME,Z15
DE02130698,Condor,FRA,DXB,2026-02-13 08:00,2026-02-13 08:06,261,ON_TIME,A12
AF05080699,Air France,FRA,MAD,2026-05-08 14:25,2026-05-08 14:41,237,DELAYED,D04
UA05110700,United Airlines,FRA,VIE,2026-05-11 13:40,2026-05-11 13:25,183,ON_TIME,D04
IB06100701,Iberia,FRA,LHR,2026-06-10 09:30,2026-06-10 09:53,146,DELAYED,C07
EK03190702,Emirates,FRA,HAM,2026-03-19 08:35,2026-03-19 08:52,307,DELAYED,D04
AF06190703,Air France,FRA,CDG,2026-06-19 21:15,2026-06-19 21:00,64,ON_TIME,A05
UA04090704,United Airlines,FRA,MUC,2026-04-09 20:00,2026-04-09 20:02,73,ON_TIME,A05
BA06180705,British Airways,FRA,ZRH,2026-06-18 14:40,2026-06-18 15:19,111,DELAYED,Z15
IB05220706,Iberia,FRA,JFK,2026-05-22 23:25,2026-05-23 00:07,135,DELAYED,E02
LH03090707,Lufthansa,FRA,MAD,2026-03-09 21:25,2026-03-09 21:22,219,ON_TIME,A05
LH01120708,Lufthansa,FRA,PMI,2026-01-12 10:00,2026-01-12 09:59,68,ON_TIME,B16
UA04200709,United Airlines,FRA,MUC,2026-04-20 17:00,2026-04-20 17:31,214,DELAYED,Z15
DE01170710,Condor,FRA,DXB,2026-01-17 14:35,2026-01-17 16:21,74,DELAYED,D04
UA05120711,United Airlines,FRA,PMI,2026-05-12 18:50,,18,CANCELLED,C07
EK01260712,Emirates,FRA,PMI,2026-01-26 20:35,2026-01-26 20:50,309,ON_TIME,E02
EK06070713,Emirates,FRA,HAM,2026-06-07 15:00,2026-06-07 15:24,93,DELAYED,E02
AF03090714,Air France,FRA,CDG,2026-03-09 06:50,2026-03-09 07:37,170,DELAYED,Z15
DE05290715,Condor,FRA,DXB,2026-05-29 09:25,2026-05-29 10:18,162,DELAYED,B16
DE03190716,Condor,FRA,JFK,2026-03-19 21:50,2026-03-19 22:22,157,DELAYED,C07
UA06090717,United Airlines,FRA,CDG,2026-06-09 22:15,2026-06-09 22:00,319,ON_TIME,A18
IB06190718,Iberia,FRA,LHR,2026-06-19 19:50,2026-06-19 19:49,277,ON_TIME,Z15
LH02210719,Lufthansa,FRA,ZRH,2026-02-21 17:15,2026-02-21 17:50,277,DELAYED,C07
EK06120720,Emirates,FRA,MUC,2026-06-12 12:10,2026-06-12 12:54,137,DELAYED,B09
AF03030721,Air France,FRA,MAD,2026-03-03 08:40,2026-03-03 08:55,278,ON_TIME,C07
LH02100722,Lufthansa,FRA,LHR,2026-02-10 13:40,,8,CANCELLED,E02
BA01110723,British Airways,FRA,JFK,2026-01-11 20:30,2026-01-11 21:01,87,DELAYED,C07
EK06180724,Emirates,FRA,JFK,2026-06-18 08:10,2026-06-18 08:11,126,ON_TIME,B03
,Condor,FRA,PMI,2026-05-09 09:20,2026-05-09 09:05,309,ON_TIME,A12
AF02010726,Air France,FRA,PMI,2026-02-01 16:00,2026-02-01 15:54,175,ON_TIME,C07
AF01280727,Air France,FRA,HAM,2026-01-28 10:45,2026-01-28 10:42,306,ON_TIME,E02
EK01290728,Emirates,FRA,DXB,2026-01-29 16:20,2026-01-29 16:41,197,DELAYED,A18
EK04050729,Emirates,FRA,VIE,2026-04-05 14:30,2026-04-05 14:49,82,DELAYED,B03
KL04090730,KLM,FRA,ZRH,2026-04-09 15:00,2026-04-09 15:10,328,ON_TIME,B03
IB01030731,Iberia,FRA,MAD,2026-01-03 17:50,2026-01-03 18:41,137,DELAYED,D04
EK04150732,Emirates,FRA,JFK,2026-04-15 06:50,2026-04-15 06:48,306,ON_TIME,D04
UA04190733,United Airlines,FRA,AMS,2026-04-19 08:40,2026-04-19 08:32,222,ON_TIME,D04
LH06140734,Lufthansa,FRA,BER,2026-06-14 11:15,2026-06-14 11:28,260,ON_TIME,B03
KL05280735,KLM,FRA,AMS,2026-05-28 07:35,2026-05-28 07:20,121,ON_TIME,Z15
UA04260736,United Airlines,FRA,AMS,2026-04-26 20:40,2026-04-26 20:47,222,ON_TIME,B09
AF04170737,Air France,FRA,MUC,2026-04-17 16:40,2026-04-17 16:25,65,ON_TIME,A05
AF04290738,Air France,FRA,FRA,2026-04-29 11:50,2026-04-29 12:36,260,DELAYED,Z15
UA03080739,United Airlines,FRA,PMI,2026-03-08 09:35,2026-03-08 11:56,277,DELAYED,D04
IB02270740,Iberia,FRA,MUC,2026-02-27 11:45,2026-02-27 12:26,191,DELAYED,B09
IB02030741,Iberia,FRA,MAD,2026-02-03 18:45,2026-02-03 19:19,269,DELAYED,A18
UA01080742,United Airlines,FRA,HAM,2026-01-08 14:50,2026-01-08 15:03,182,ON_TIME,B16
IB01030743,Iberia,FRA,MUC,2026-01-03 20:40,2026-01-03 21:18,251,DELAYED,C07
KL01250744,KLM,FRA,MUC,2026-01-25 22:30,2026-01-25 22:40,296,ON_TIME,B16
LH03060745,Lufthansa,FRA,BER,2026-03-06 22:25,2026-03-06 23:14,76,DELAYED,Z15
BA02130746,British Airways,FRA,CDG,2026-02-13 22:15,2026-02-13 22:24,122,BOARDING,A12
EK05160747,Emirates,FRA,DXB,2026-05-16 18:40,2026-05-16 18:28,198,ON_TIME,B16
UA03090748,United Airlines,FRA,CDG,2026-03-09 14:20,2026-03-09 15:35,216,DELAYED,D04
BA06180749,British Airways,FRA,ZRH,2026-06-18 19:30,2026-06-18 19:58,138,DELAYED,D04
UA05070750,United Airlines,FRA,MUC,2026-05-07 07:15,2026-05-07 07:34,303,DELAYED,D04
IB02070751,Iberia,FRA,MUC,2026-02-07 09:00,2026-02-07 09:24,315,DELAYED,B09
AF01020752,Air France,FRA,PMI,2026-01-02 22:25,2026-01-02 22:28,181,ON_TIME,D04
DE01070753,Condor,FRA,AMS,2026-01-07 14:35,2026-01-07 14:20,133,ON_TIME,A05
DE06180754,Condor,FRA,VIE,not-a-date,2026-06-18 21:00,57,ON_TIME,B16
LH06090755,Lufthansa,FRA,JFK,2026-06-09 20:00,2026-06-09 21:06,121,DELAYED,B03
LH03140756,Lufthansa,FRA,JFK,2026-03-14 15:30,2026-03-14 15:44,250,ON_TIME,A12
UA02150757,United Airlines,FRA,CDG,2026-02-15 13:10,2026-02-15 13:33,200,DELAYED,A18
DE05060758,Condor,FRA,CDG,not-a-date,2026-05-06 18:53,238,ON_TIME,A12
EK02210759,Emirates,FRA,ZRH,2026-02-21 21:15,2026-02-21 21:00,271,ON_TIME,B16
BA06110760,British Airways,FRA,MAD,2026-06-11 18:35,,14,CANCELLED,B03
BA05150761,British Airways,FRA,VIE,2026-05-15 21:35,2026-05-15 21:20,131,ON_TIME,A18
KL05140762,KLM,FRA,LHR,2026-05-14 18:50,2026-05-14 19:24,78,DELAYED,E02
DE04190763,Condor,FRA,ZRH,2026-04-19 18:35,2026-04-19 18:41,96,ON_TIME,E02
LH06190764,Lufthansa,FRA,MUC,2026-06-19 19:40,2026-06-19 19:25,78,ON_TIME,A12
UA03180765,United Airlines,FRA,DXB,2026-03-18 16:25,2026-03-18 16:40,229,ON_TIME,A18
AF01210766,Air France,FRA,HAM,2026-01-21 13:35,2026-01-21 14:58,114,DELAYED,A05
BA05030767,British Airways,FRA,JFK,2026-05-03 20:10,2026-05-03 20:56,239,DELAYED,C07
KL02020768,KLM,FRA,MUC,2026-02-02 09:30,2026-02-02 09:37,151,ON_TIME,A05
AF06160769,Air France,FRA,VIE,2026-06-16 09:45,2026-06-16 09:30,209,ON_TIME,D04
BA04190770,British Airways,FRA,VIE,2026-04-19 05:35,2026-04-19 05:20,282,ON_TIME,D04
IB04260771,Iberia,FRA,BER,2026-04-26 12:45,2026-04-26 13:10,107,DELAYED,C07
UA05290772,United Airlines,FRA,VIE,2026-05-29 22:50,,16,CANCELLED,Z15
IB01160773,Iberia,FRA,LHR,2026-01-16 21:30,2026-01-16 21:41,268,ON_TIME,D04
DE06090774,Condor,FRA,VIE,2026-06-09 17:15,2026-06-09 18:58,153,DELAYED,D04
EK03010775,Emirates,FRA,VIE,2026-03-01 21:45,2026-03-01 21:37,294,ON_TIME,A18
KL04100776,KLM,FRA,DXB,2026-04-10 19:00,2026-04-10 18:45,137,ON_TIME,Z15
AF06260777,Air France,FRA,CDG,2026-06-26 08:15,2026-06-26 08:39,267,DELAYED,D04
KL02230778,KLM,FRA,LHR,2026-02-23 22:30,2026-02-23 23:15,188,DELAYED,B16
BA05090779,British Airways,FRA,HAM,2026-05-09 06:35,2026-05-09 07:02,304,DELAYED,B09
EK01120780,Emirates,FR,AMS,2026-01-12 22:50,2026-01-12 23:15,318,DELAYED,Z15
DE01130781,Condor,FRA,DXB,2026-01-13 20:15,2026-01-13 20:31,-20,DELAYED,E02
LH01270782,Lufthansa,FRA,ZRH,2026-01-27 10:35,2026-01-27 10:20,135,ON_TIME,B09
IB05080783,Iberia,FRA,ZRH,2026-05-08 08:40,2026-05-08 08:47,279,ON_TIME,C07
LH05020784,Lufthansa,FRA,LHR,2026-05-02 15:50,2026-05-02 16:15,245,DELAYED,C07
EK06200785,Emirates,FRA,JFK,2026-06-20 12:40,2026-06-20 12:25,274,ON_TIME,C07
UA05130786,United Airlines,FRA,VIE,2026-05-13 16:30,2026-05-13 16:36,319,ON_TIME,A12
DE03220787,Condor,FRA,AMS,2026-03-22 17:40,2026-03-22 17:49,132,ON_TIME,Z15
LH06190788,Lufthansa,FRA,JFK,2026-06-19 21:50,2026-06-19 22:08,210,DELAYED,B16
EK03130789,Emirates,FRA,BER,2026-03-13 22:25,2026-03-13 22:31,281,ON_TIME,B16
UA03190790,United Airlines,FRA,LHR,2026-03-19 07:30,2026-03-19 07:19,119,ON_TIME,E02
KL01240791,KLM,FRA,LHR,not-a-date,2026-01-25 00:42,187,DELAYED,B03
KL04190792,KLM,FRA,DXB,2026-04-19 21:35,2026-04-19 22:18,187,DELAYED,E02
EK01130793,Emirates,FRA,MUC,2026-01-13 09:15,2026-01-13 09:27,328,ON_TIME,Z15
AF03180794,Air France,FRA,AMS,2026-03-18 15:25,2026-03-18 15:13,321,ON_TIME,B03
DE05130795,Condor,FRA,AMS,2026-05-13 12:00,2026-05-13 12:29,102,DELAYED,A05
UA05020796,United Airlines,FRA,HAM,2026-05-02 12:15,2026-05-02 12:49,261,DELAYED,Z15
UA05300797,United Airlines,FRA,CDG,2026-05-30 21:10,2026-05-30 21:02,268,ON_TIME,A18
BA02020798,British Airways,FRA,ZRH,2026-02-02 21:15,2026-02-02 21:00,325,ON_TIME,A12
AF05020799,Air France,FRA,VIE,2026-05-02 06:40,2026-05-02 06:25,264,ON_TIME,A12
DE05270800,Condor,FRA,AMS,2026-05-27 14:30,2026-05-27 15:27,211,DELAYED,B16
